"Data";"Descrição";"Preço de custo";"Quantidade";"Preço unitário";"Total dos Produtos";"Valor total"
"17/01/2023";"Farofa 50g";"0,00";"2,00";"3,00";"775,70";"6,00"
"17/01/2023";"Fudge vegano - Castanha do Para (Seren dips)";"0,00";"1,00";"5,00";"344,18";"5,00"
"17/01/2023";"Kit Churrasco - Combo 01 (9 bifes)";"0,00";"2,00";"24,99";"775,70";"49,98"
"17/01/2023";"Leite Naveia Original";"0,00";"1,00";"15,90";"775,70";"15,90"
"17/01/2023";"Leite Not Milk Cafe Caramelo";"0,00";"1,00";"15,90";"775,70";"15,90"
"17/01/2023";"Linguica de soja Goshen";"0,00";"2,00";"18,90";"61,60";"37,80"
"17/01/2023";"Marmita Raiz";"0,00";"6,00";"29,98";"1.119,88";"89,94"
"17/01/2023";"Mondo 473ml Candy bar";"0,00";"1,00";"31,90";"68,89";"13,22"
"17/01/2023";"Mondo Picole - Choco Nuts";"0,00";"1,00";"11,90";"71,88";"11,90"
"17/01/2023";"Mondo Picole - Original";"0,00";"3,00";"32,70";"872,47";"32,70"
"17/01/2023";"Nata com coco 250 gr - Vovo Floria";"0,00";"1,00";"14,90";"344,18";"14,90"
"17/01/2023";"Pacoquita Individual";"0,00";"1,00";"2,00";"6,50";"2,00"
"17/01/2023";"Palha italiana vegana (Seren dips)";"0,00";"1,00";"7,50";"344,18";"7,50"
"17/01/2023";"Pasoka - avela e cacau";"0,00";"1,00";"4,90";"94,87";"4,90"
"17/01/2023";"Pizza brotinho (Alho) - Lar vegan";"0,00";"2,00";"23,80";"120,20";"23,80"
"17/01/2023";"Pizza brotinho (Calabresa com queijo) - Lar Vegan";"0,00";"3,00";"35,70";"464,38";"35,70"
"17/01/2023";"Porcao a parte";"0,00";"5,00";"16,00";"791,70";"40,00"
"17/01/2023";"Queijo parmesao ralado Sora";"0,00";"1,00";"6,90";"775,70";"6,90"
"17/01/2023";"Refeicao Delivery (Seg a Sex) *";"0,00";"22,00";"49,98";"1.119,88";"549,78"
"17/01/2023";"Salada Extra (Delivery)";"0,00";"3,00";"3,00";"775,70";"9,00"
"17/01/2023";"Sorvete Mondo 2 litros - Flocos";"0,00";"1,00";"56,90";"775,70";"56,90"
"17/01/2023";"Suco-refresco do dia";"0,00";"15,00";"40,00";"596,72";"72,07"
"17/01/2023";"Torta de maracuja (pedaco) - Viagem";"0,00";"1,00";"12,00";"775,70";"12,00"
"17/01/2023";"Wewi Cola";"0,00";"4,00";"13,00";"1.119,88";"26,00"
"17/01/2023";"Wewi Cola Zero";"0,00";"2,00";"8,50";"775,70";"17,00"
"17/01/2023";"Zona Azul 1 hora";"0,00";"3,00";"4,50";"33,74";"6,75"
"18/01/2023";"(1un) Muffin de banana COM SORVETE - Raizes";"0,00";"1,00";"14,00";"43,99";"14,00"
"18/01/2023";"(Viagem salao) Refeicao Seg a Sexta *";"0,00";"1,00";"26,99";"42,89";"26,99"
"18/01/2023";"Bananinha com acucar - Paraibuna";"0,00";"5,00";"3,20";"23,60";"16,00"
"18/01/2023";"Bananinha sem acucar - Paraibuna";"0,00";"3,00";"7,60";"52,39";"11,40"
"18/01/2023";"Bauru proteico 2 un - Lar Vegan";"0,00";"1,00";"17,90";"33,80";"17,90"
"18/01/2023";"Biscoito de polvilho Da Roca (Quinoa Real)";"0,00";"1,00";"7,90";"58,88";"7,90"
"18/01/2023";"Biscoito Krocao Banana e Aveia";"0,00";"2,00";"23,40";"185,51";"23,40"
"18/01/2023";"Biscoito Krocao Ossinho Mini";"0,00";"1,00";"11,70";"81,68";"11,70"
"18/01/2023";"Bola de sorvete (1un)";"0,00";"1,00";"7,00";"108,97";"7,00"
"18/01/2023";"Bombom Sakura - creme de amendoim (Seren dips)";"0,00";"1,00";"7,50";"37,49";"7,50"
"18/01/2023";"Brownie (pedaco) (sobremesa salao)";"0,00";"2,00";"16,00";"180,66";"16,00"
"18/01/2023";"Brownie (viagem - pronto)";"0,00";"5,00";"24,00";"943,22";"40,00"
"18/01/2023";"Brownie com 01 bola de sorvete";"0,00";"1,00";"15,00";"108,97";"15,00"
"18/01/2023";"Buffet a vontade (Seg a Sexta) *";"0,00";"100,00";"1.474,41";"3.209,17";"2.499,00"
"18/01/2023";"Chips de batata doce sabor Mostarda Dijon (Roots to Go)";"0,00";"1,00";"7,90";"42,89";"7,90"
"18/01/2023";"Coador de Pano Voal";"0,00";"1,00";"25,00";"93,38";"25,00"
"18/01/2023";"Coco branco (Super Vegan)";"0,00";"1,00";"14,00";"143,82";"14,00"
"18/01/2023";"Combo Almoço+sobremesa+bebida (Seg a Sex)";"0,00";"6,00";"69,98";"935,22";"209,94"
"18/01/2023";"Cookie Cumaru com chocolate (1un) Raizes";"0,00";"6,00";"35,00";"1.257,13";"42,00"
"18/01/2023";"Cookies and Cream (Super Vegan) (barra)";"0,00";"2,00";"28,00";"698,29";"28,00"
"18/01/2023";"Creme de soja Batavo";"0,00";"3,00";"13,00";"436,38";"19,50"
"18/01/2023";"Dadinho";"0,00";"2,00";"0,50";"58,88";"1,00"
"18/01/2023";"Descartáveis (Delivery)";"0,00";"1,00";"1,00";"335,91";"1,00"
"18/01/2023";"Fudge vegano - Cranberries (Seren dips)";"0,00";"1,00";"5,00";"100,47";"5,00"
"18/01/2023";"Marmita Raiz";"0,00";"2,00";"29,98";"350,90";"29,98"
"18/01/2023";"Mondo Picole - Black Pink";"0,00";"1,00";"12,90";"37,89";"12,90"
"18/01/2023";"Mondo Picole - Blond Biscoito Belga";"0,00";"2,00";"25,80";"122,67";"25,80"
"18/01/2023";"Mondo Picole - Choco Nuts";"0,00";"3,00";"35,70";"242,29";"35,70"
"18/01/2023";"Mondo Picole - Original";"0,00";"2,00";"21,80";"71,78";"21,80"
"18/01/2023";"Nougat Preto (Super Vegan)";"0,00";"1,00";"14,00";"143,82";"14,00"
"18/01/2023";"Pacoquita Individual";"0,00";"1,00";"2,00";"26,99";"2,00"
"18/01/2023";"Pao de melado - creme de amendoas (Seren dips)";"0,00";"1,00";"7,50";"57,48";"7,50"
"18/01/2023";"Pao de melado - ganache meio amargo (Seren dips)";"0,00";"1,00";"7,50";"100,47";"7,50"
"18/01/2023";"Peito de peru de soja Goshen";"0,00";"1,00";"15,90";"33,80";"15,90"
"18/01/2023";"Porcao a parte";"0,00";"6,00";"24,00";"978,11";"48,00"
"18/01/2023";"Queijo parmesao ralado Sora";"0,00";"2,00";"13,80";"200,70";"13,80"
"18/01/2023";"Refeicao crianca 5 a 10 anos (qualquer dia) *";"0,00";"3,00";"38,97";"321,13";"38,97"
"18/01/2023";"Refeicao Delivery (Seg a Sex) *";"0,00";"21,00";"49,98";"935,22";"524,79"
"18/01/2023";"Requeisoy sabor original";"0,00";"1,00";"13,20";"335,91";"13,20"
"18/01/2023";"Salada Extra (Delivery)";"0,00";"3,00";"3,00";"599,31";"9,00"
"18/01/2023";"Salsicha de soja - Goshen";"0,00";"1,00";"21,90";"335,91";"21,90"
"18/01/2023";"Salsicha Hot Dog Goshen";"0,00";"1,00";"21,90";"46,89";"21,90"
"18/01/2023";"Suco de laranja (Campo Largo) 200ml";"0,00";"1,00";"4,50";"335,91";"4,50"
"18/01/2023";"Suco de uva (Campo Largo) 200ml";"0,00";"1,00";"4,50";"599,31";"4,50"
"18/01/2023";"Suco-refresco do dia";"0,00";"42,00";"145,00";"1.738,25";"210,00"
"18/01/2023";"The New Fish - Camarao Empanado";"0,00";"1,00";"24,90";"335,91";"24,90"
"18/01/2023";"Torta de maracuja (pedaco) - Salao";"0,00";"1,00";"12,00";"81,68";"12,00"
"18/01/2023";"Torta holandesa (pedaco) - Salao";"0,00";"6,00";"50,00";"460,73";"60,00"
"18/01/2023";"Wewi Cola";"0,00";"1,00";"6,50";"93,38";"6,50"
"18/01/2023";"Zona Azul 1 hora";"0,00";"10,00";"18,00";"533,84";"22,50"
"19/01/2023";"(1un) Muffin de banana - Raizes";"0,00";"2,00";"14,00";"972,81";"14,00"
"19/01/2023";"(1un) Muffin de banana COM SORVETE - Raizes";"0,00";"1,00";"14,00";"106,38";"14,00"
"19/01/2023";"(Viagem salao) Refeicao Seg a Sexta *";"0,00";"2,00";"45,98";"152,78";"45,98"
"19/01/2023";"Bananinha sem acucar - Paraibuna";"0,00";"1,00";"3,80";"28,79";"3,80"
"19/01/2023";"Basi Co - Queijo minas frescal";"0,00";"1,00";"25,90";"137,10";"25,90"
"19/01/2023";"Bauru proteico 2 un - Lar Vegan";"0,00";"2,00";"35,80";"263,59";"34,42"
"19/01/2023";"Biscoito Krocao Banana e Aveia";"0,00";"1,00";"11,70";"57,09";"11,70"
"19/01/2023";"Bombom Sakura - creme de amendoim (Seren dips)";"0,00";"1,00";"5,50";"107,99";"5,35"
"19/01/2023";"Brownie (pedaco) (sobremesa salao)";"0,00";"1,00";"8,00";"60,79";"8,00"
"19/01/2023";"Brownie (viagem - pronto)";"0,00";"1,00";"8,00";"563,55";"8,00"
"19/01/2023";"Brownie com 01 bola de sorvete";"0,00";"2,00";"30,00";"207,65";"30,00"
"19/01/2023";"Buffet a vontade (Seg a Sexta) *";"0,00";"79,00";"1.296,98";"2.704,51";"1.961,89"
"19/01/2023";"Castanha de caju torrada e salgada 250g";"0,00";"1,00";"20,90";"106,38";"20,90"
"19/01/2023";"Colar aromatizador (lotus) - Phytoterapica";"0,00";"1,00";"69,90";"129,79";"69,90"
"19/01/2023";"Combo Almoço+sobremesa+bebida (Seg a Sex)";"0,00";"2,00";"69,98";"972,81";"69,98"
"19/01/2023";"Cookie Cumaru com chocolate (1un) Raizes";"0,00";"3,00";"21,00";"230,34";"21,00"
"19/01/2023";"Cookies and Cream (Super Vegan) (barra)";"0,00";"1,00";"14,00";"65,89";"14,00"
"19/01/2023";"Esfiha mista 2 un - Lar Vegan";"0,00";"1,00";"17,90";"126,49";"16,52"
"19/01/2023";"Esponja vegetal para louça - Biowash";"0,00";"1,00";"8,90";"60,79";"8,90"
"19/01/2023";"Falafel (Congelados Raizes)";"0,00";"3,00";"47,80";"263,59";"68,03"
"19/01/2023";"Farofa artesanal Raizes (sem pimenta)";"0,00";"2,00";"23,80";"183,55";"23,80"
"19/01/2023";"Fini - Frutie mix de frutas vermelhas";"0,00";"1,00";"7,90";"50,79";"7,90"
"19/01/2023";"Goiabada Zero Individual";"0,00";"1,00";"3,20";"28,19";"3,20"
"19/01/2023";"Goiabinha 250 gr - Vovo Floria";"0,00";"2,00";"29,80";"266,89";"29,80"
"19/01/2023";"Kit Churrasco - Combo 01 (9 bifes)";"0,00";"2,00";"29,99";"409,26";"59,98"
"19/01/2023";"Leite Not Milk Cafe Caramelo";"0,00";"1,00";"15,90";"96,78";"15,90"
"19/01/2023";"Leite Not Milk Chocolate";"7,23";"1,00";"15,90";"96,78";"15,90"
"19/01/2023";"Manteiga de castanha de caju - Vidaveg";"0,00";"1,00";"16,90";"137,10";"16,90"
"19/01/2023";"Marmita Raiz";"0,00";"6,00";"29,98";"972,81";"89,94"
"19/01/2023";"Mondo Picole - Black Pink";"0,00";"1,00";"12,90";"50,79";"12,90"
"19/01/2023";"Mondo Picole - Blond Biscoito Belga";"0,00";"3,00";"38,70";"239,65";"38,70"
"19/01/2023";"Mondo Picole - Choco Nuts";"0,00";"2,00";"23,80";"153,56";"23,80"
"19/01/2023";"Mondo Picole - Original";"0,00";"4,00";"32,70";"283,52";"43,60"
"19/01/2023";"Morango (Super Vegan)";"0,00";"1,00";"14,00";"65,89";"14,00"
"19/01/2023";"Nata com coco 250 gr - Vovo Floria";"0,00";"2,00";"29,80";"152,00";"29,80"
"19/01/2023";"Not Mayo original";"0,00";"1,00";"13,90";"60,79";"13,90"
"19/01/2023";"Only 4 - 5g (menta)";"0,00";"3,00";"2,00";"129,79";"6,00"
"19/01/2023";"Pacoquita Individual";"0,00";"2,00";"4,00";"81,22";"4,00"
"19/01/2023";"Palha italiana vegana (Seren dips)";"0,00";"2,00";"15,00";"620,64";"15,00"
"19/01/2023";"Pao de melado - creme de amendoas (Seren dips)";"0,00";"1,00";"7,50";"57,48";"7,50"
"19/01/2023";"Pao de melado - ganache meio amargo (Seren dips)";"0,00";"1,00";"7,50";"563,55";"7,50"
"19/01/2023";"Porcao a parte";"0,00";"6,00";"24,00";"1.102,60";"48,00"
"19/01/2023";"Queijo parmesao ralado - Vidaveg";"0,00";"1,00";"8,90";"137,10";"8,90"
"19/01/2023";"Queijo parmesao ralado Sora";"0,00";"2,00";"6,90";"137,10";"13,80"
"19/01/2023";"Refeicao Delivery (Seg a Sex) *";"0,00";"19,00";"49,98";"972,81";"474,81"
"19/01/2023";"Salada Extra (Delivery)";"0,00";"2,00";"3,00";"409,26";"6,00"
"19/01/2023";"Salsicha Hot Dog Goshen";"0,00";"1,00";"21,90";"563,55";"21,90"
"19/01/2023";"Skittles Original - 38g";"0,00";"1,00";"4,90";"29,89";"4,90"
"19/01/2023";"Sobremesa aniversario - Salao";"0,00";"2,00";"0,00";"181,75";"0,00"
"19/01/2023";"Suco de laranja (Campo Largo) 200ml";"0,00";"2,00";"4,50";"563,55";"9,00"
"19/01/2023";"Suco de maca (Campo Largo) 200ml";"0,00";"1,00";"4,50";"563,55";"4,50"
"19/01/2023";"Suco de uva (Campo Largo) 200ml";"0,00";"1,00";"4,50";"106,38";"4,50"
"19/01/2023";"Suco-refresco do dia";"0,00";"25,00";"95,00";"1.195,95";"125,00"
"19/01/2023";"Tofu Miraia (até 200g)";"0,00";"2,00";"18,90";"563,55";"37,80"
"19/01/2023";"Tofu Miraia (ate 250g)";"0,00";"1,00";"23,90";"409,26";"23,90"
"19/01/2023";"Torta de maracuja (pedaco) - Salao";"0,00";"1,00";"12,00";"61,98";"10,25"
"19/01/2023";"Torta de vegarela 2 un - Lar Vegan";"0,00";"1,00";"17,90";"126,49";"16,52"
"19/01/2023";"Torta holandesa (inteira)";"0,00";"2,00";"160,00";"671,54";"157,84"
"19/01/2023";"Torta holandesa (pedaco) - Salao";"0,00";"3,00";"30,00";"215,84";"30,00"
"19/01/2023";"Wewi Cola";"0,00";"1,00";"6,50";"563,55";"6,50"
"19/01/2023";"Wewi Guarana";"0,00";"3,00";"13,00";"972,81";"19,50"
"19/01/2023";"Zona Azul 1 hora";"0,00";"8,00";"15,75";"94,97";"18,00"
"20/01/2023";"(1un) Muffin de banana - Raizes";"0,00";"1,00";"7,00";"390,87";"7,00"
"20/01/2023";"(1un) Muffin de banana COM SORVETE - Raizes";"0,00";"1,00";"14,00";"86,23";"12,85"
"20/01/2023";"(Viagem salao) Refeicao Seg a Sexta *";"0,00";"1,00";"22,99";"81,78";"22,99"
"20/01/2023";"Bananinha com acucar - Paraibuna";"0,00";"1,00";"3,20";"63,18";"3,20"
"20/01/2023";"Bananinha sem acucar - Paraibuna";"0,00";"8,00";"15,20";"319,36";"30,40"
"20/01/2023";"Basi Co - Manteiga de macadamia";"0,00";"1,00";"14,90";"81,78";"14,90"
"20/01/2023";"Biscoito de polvilho Da Roca (Graos e Ervas Finas)";"0,00";"1,00";"7,90";"82,10";"7,11"
"20/01/2023";"Biscoito de polvilho Da Roca (Quinoa Real)";"0,00";"1,00";"7,90";"89,58";"7,90"
"20/01/2023";"Biscoito Krocao Banana e Aveia";"0,00";"1,00";"11,70";"25,60";"11,70"
"20/01/2023";"Biscoito Krocao Ossinho Tradicional";"0,00";"1,00";"11,70";"89,58";"11,70"
"20/01/2023";"Bites free minis - Brigadeiro funcional (NaturalLife)";"0,00";"1,00";"10,90";"35,89";"10,90"
"20/01/2023";"Bombom Sakura - ganache meio amargo (Seren dips)";"0,00";"1,00";"7,50";"67,48";"7,50"
"20/01/2023";"Bombom Smore Baunilha - Smarsh";"0,00";"1,00";"4,90";"69,78";"4,90"
"20/01/2023";"Brownie (pedaco) (sobremesa salao)";"0,00";"1,00";"8,00";"37,99";"8,00"
"20/01/2023";"Brownie (viagem - pronto)";"0,00";"1,00";"8,00";"204,14";"8,00"
"20/01/2023";"Brownie com 01 bola de sorvete";"0,00";"3,00";"45,00";"244,25";"45,00"
"20/01/2023";"Buffet a vontade (Seg a Sexta) *";"0,00";"102,00";"1.424,43";"3.510,00";"2.544,89"
"20/01/2023";"Chocolate 250 gr - Vovo Floria";"0,00";"1,00";"14,90";"81,99";"14,90"
"20/01/2023";"Combo Almoço+sobremesa+bebida (Seg a Sex)";"0,00";"5,00";"69,98";"595,01";"174,95"
"20/01/2023";"Cookie Cumaru com chocolate (1un) Raizes";"0,00";"2,00";"14,00";"271,12";"14,00"
"20/01/2023";"Cookies and Cream (Super Vegan) (barra)";"0,00";"1,00";"14,00";"129,28";"14,00"
"20/01/2023";"Creme dental Phytoterapica";"0,00";"1,00";"16,90";"79,78";"16,90"
"20/01/2023";"Farofa artesanal Raizes (sem pimenta)";"0,00";"2,00";"23,80";"37,50";"23,80"
"20/01/2023";"File Veg Sora";"0,00";"1,00";"16,90";"84,48";"16,90"
"20/01/2023";"Fudge vegano - Castanha do Para (Seren dips)";"0,00";"1,00";"5,00";"67,48";"5,00"
"20/01/2023";"Fudge vegano - Cranberries (Seren dips)";"0,00";"3,00";"15,00";"171,95";"15,00"
"20/01/2023";"Goiabinha 250 gr - Vovo Floria";"0,00";"3,00";"44,70";"102,28";"44,70"
"20/01/2023";"GoodSoy - Snack de ervas finas";"0,00";"1,00";"3,90";"204,14";"3,90"
"20/01/2023";"GoodSoy - Snack de queijo";"0,00";"1,00";"3,90";"204,14";"3,90"
"20/01/2023";"Leite Naveia Barista";"0,00";"1,00";"16,90";"81,78";"16,90"
"20/01/2023";"Leite Naveia Chocolate";"0,00";"1,00";"16,90";"71,88";"16,90"
"20/01/2023";"Linguica de soja Goshen";"0,00";"1,00";"18,90";"78,88";"18,90"
"20/01/2023";"Marmita Raiz";"0,00";"1,00";"14,99";"390,87";"14,99"
"20/01/2023";"Mix de frutas secas castanhas 250gr";"0,00";"1,00";"20,90";"38,70";"20,90"
"20/01/2023";"Mondo Picole - Black Pink";"0,00";"1,00";"12,90";"81,99";"12,90"
"20/01/2023";"Mondo Picole - Blond Biscoito Belga";"0,00";"2,00";"25,80";"161,88";"24,51"
"20/01/2023";"Mondo Picole - Choco Nuts";"0,00";"2,00";"11,90";"146,66";"23,80"
"20/01/2023";"Mondo Picole - Original";"0,00";"2,00";"21,80";"142,98";"20,71"
"20/01/2023";"Not Mayo original";"0,00";"1,00";"13,90";"83,88";"13,90"
"20/01/2023";"Pacoca AMOR";"0,00";"1,00";"2,00";"25,60";"2,00"
"20/01/2023";"Palha italiana vegana (Seren dips)";"0,00";"1,00";"7,50";"129,28";"7,50"
"20/01/2023";"Pao de melado - prestigio  (Seren dips)";"0,00";"2,00";"15,00";"119,59";"14,25"
"20/01/2023";"Pasoka - Caju e Laranja";"0,00";"2,00";"11,00";"91,99";"11,00"
"20/01/2023";"Pasoka - especiarias";"0,00";"1,00";"4,90";"81,99";"4,90"
"20/01/2023";"Pasoka - para e cafe";"0,00";"1,00";"4,90";"81,99";"4,90"
"20/01/2023";"Pasoka - pistache e coco";"0,00";"1,00";"4,90";"69,78";"4,90"
"20/01/2023";"Pizza brotinho (Alho) - Lar vegan";"0,00";"1,00";"11,90";"129,28";"11,90"
"20/01/2023";"Porcao a parte";"0,00";"2,00";"16,00";"237,13";"16,00"
"20/01/2023";"Queijo parmesao ralado - Vidaveg";"0,00";"3,00";"17,80";"120,69";"26,70"
"20/01/2023";"Refeicao crianca 5 a 10 anos (qualquer dia) *";"0,00";"2,00";"25,98";"105,85";"25,98"
"20/01/2023";"Refeicao Delivery (Seg a Sex) *";"0,00";"13,00";"49,98";"595,01";"324,87"
"20/01/2023";"Salada Extra (Viagem)";"0,00";"1,00";"2,00";"81,78";"2,00"
"20/01/2023";"Salgadinho Zooreta sabor Pizza";"0,00";"1,00";"6,90";"204,14";"6,90"
"20/01/2023";"Skittles Original - 38g";"0,00";"1,00";"4,90";"42,88";"4,90"
"20/01/2023";"Sobremesa aniversario - Salao";"0,00";"1,00";"0,00";"49,98";"0,00"
"20/01/2023";"Suco de laranja (Campo Largo) 200ml";"0,00";"1,00";"4,50";"390,87";"4,50"
"20/01/2023";"Suco de uva (Campo Largo) 200ml";"0,00";"1,00";"4,50";"390,87";"4,50"
"20/01/2023";"Suco-refresco do dia";"0,00";"58,00";"160,00";"2.403,43";"289,18"
"20/01/2023";"The New Fish - Camarao Empanado";"0,00";"1,00";"24,90";"150,67";"24,90"
"20/01/2023";"Tofu Okinawa Caseiro";"0,00";"2,00";"21,80";"211,38";"20,71"
"20/01/2023";"Torta de maracuja (pedaco) - Salao";"0,00";"1,00";"12,00";"82,10";"10,80"
"20/01/2023";"Torta de vegarela 2 un - Lar Vegan";"0,00";"2,00";"17,90";"150,67";"35,80"
"20/01/2023";"Torta holandesa (pedaco) - Salao";"0,00";"5,00";"50,00";"483,94";"49,18"
"20/01/2023";"Torta holandesa (pedaco) - Viagem";"0,00";"4,00";"20,00";"472,97";"38,00"
"20/01/2023";"Wafer Dadinho - 90g";"0,00";"1,00";"4,90";"64,88";"4,90"
"20/01/2023";"Wewi Cola";"0,00";"1,00";"6,50";"204,14";"6,50"
"20/01/2023";"Xarope de Guarana 900ml";"0,00";"1,00";"12,90";"146,66";"12,90"
"20/01/2023";"Zona Azul 1 hora";"0,00";"7,00";"13,50";"192,80";"15,57"
"21/01/2023";"(Viagem) Churrasco *";"0,00";"6,00";"119,96";"385,79";"179,94"
"21/01/2023";"Agua Mineral Com Gas 500ml";"0,00";"1,00";"4,90";"74,88";"4,90"
"21/01/2023";"Amendoas (Super Vegan)";"0,00";"1,00";"14,00";"116,20";"14,00"
"21/01/2023";"Basi Co - Manteiga de macadamia";"0,00";"1,00";"14,90";"116,20";"14,90"
"21/01/2023";"Basi Co - Queijo minas frescal";"0,00";"1,00";"25,90";"224,74";"25,90"
"21/01/2023";"Basi Co - Requeijao";"0,00";"1,00";"16,90";"116,20";"16,90"
"21/01/2023";"Biscoito de polvilho Da Roca (Graos e Ervas Finas)";"0,00";"3,00";"9,00";"187,49";"13,05"
"21/01/2023";"Biscoito Krocao Banana e Aveia";"0,00";"1,00";"11,70";"119,57";"11,70"
"21/01/2023";"Bites free minis - Brigadeiro funcional (NaturalLife)";"0,00";"1,00";"10,90";"43,14";"10,90"
"21/01/2023";"Bombom Sakura - creme de amendoas  (Seren dips)";"0,00";"1,00";"7,50";"135,60";"6,75"
"21/01/2023";"Bombom Sakura - ganache meio amargo (Seren dips)";"0,00";"1,00";"7,50";"135,60";"6,75"
"21/01/2023";"Brownie (pedaco) (sobremesa salao)";"0,00";"3,00";"16,00";"180,96";"24,00"
"21/01/2023";"Brownie (viagem - pronto)";"0,00";"3,00";"16,00";"649,21";"24,00"
"21/01/2023";"Brownie com 01 bola de sorvete";"0,00";"1,00";"15,00";"79,98";"15,00"
"21/01/2023";"Buffet Churrasco *";"0,00";"143,00";"2.186,28";"5.809,33";"4.285,58"
"21/01/2023";"Castanha de caju torrada e salgada 250g";"0,00";"2,00";"20,90";"41,80";"41,80"
"21/01/2023";"Cerveja Estrella Galicia 269 ml";"0,00";"5,00";"11,80";"125,97";"29,50"
"21/01/2023";"Chocolate 250 gr - Vovo Floria";"0,00";"2,00";"14,90";"224,74";"29,80"
"21/01/2023";"Chocotone com gotas de chocolate RAIZES (Ceia de Natal Raizes)";"0,00";"1,00";"40,00";"135,60";"36,00"
"21/01/2023";"Colar aromatizador (mandala) - Phytoterapica";"0,00";"1,00";"69,90";"136,38";"69,90"
"21/01/2023";"Cookie Cumaru com chocolate (1un) Raizes";"0,00";"2,00";"14,00";"399,70";"14,00"
"21/01/2023";"Cookies 55% (Super Vegan)";"0,00";"1,00";"14,00";"116,20";"14,00"
"21/01/2023";"Creme de soja Batavo";"0,00";"3,00";"13,00";"331,72";"19,50"
"21/01/2023";"Falafel (Congelados Raizes)";"0,00";"3,00";"71,70";"594,94";"71,70"
"21/01/2023";"Farofa artesanal Raizes (sem pimenta)";"0,00";"1,00";"11,90";"58,79";"8,17"
"21/01/2023";"Fini - Frutie mix de frutas vermelhas";"0,00";"2,00";"15,80";"160,16";"15,80"
"21/01/2023";"Goiabinha 250 gr - Vovo Floria";"0,00";"3,00";"29,80";"395,12";"44,70"
"21/01/2023";"Kit Churrasco - Combo 01 (9 bifes)";"0,00";"4,00";"89,97";"674,41";"110,55"
"21/01/2023";"Leite Not Milk Chocolate";"14,46";"2,00";"31,80";"166,40";"30,21"
"21/01/2023";"Linguica de soja Goshen";"0,00";"3,00";"56,70";"286,44";"56,70"
"21/01/2023";"Linguica do Futuro";"0,00";"3,00";"74,70";"416,50";"74,70"
"21/01/2023";"Mix de frutas secas castanhas 250gr";"0,00";"1,00";"20,90";"147,36";"20,90"
"21/01/2023";"Mondo 473ml Candy bar";"0,00";"1,00";"31,90";"117,68";"31,90"
"21/01/2023";"Mondo Picole - Black Pink";"0,00";"6,00";"64,50";"510,79";"77,40"
"21/01/2023";"Mondo Picole - Blond Biscoito Belga";"0,00";"3,00";"38,70";"170,91";"38,70"
"21/01/2023";"Mondo Picole - Choco Nuts";"0,00";"4,00";"47,60";"341,15";"46,41"
"21/01/2023";"Mondo Picole - Original";"0,00";"4,00";"32,70";"377,90";"43,60"
"21/01/2023";"Mumu 1,5L Flocos";"0,00";"1,00";"33,90";"224,74";"33,90"
"21/01/2023";"Mumu 1,5L Iogurte com frutas vermelhas";"0,00";"2,00";"73,80";"203,76";"73,80"
"21/01/2023";"Not Mayo alho";"0,00";"1,00";"13,90";"224,74";"13,90"
"21/01/2023";"Nougat branco (Super Vegan)";"0,00";"1,00";"14,00";"106,98";"14,00"
"21/01/2023";"Nougat Preto (Super Vegan)";"0,00";"1,00";"14,00";"116,20";"14,00"
"21/01/2023";"Only 4 - 5g (menta)";"0,00";"1,00";"2,00";"134,21";"2,00"
"21/01/2023";"Pacoquita Individual";"0,00";"1,00";"2,00";"48,89";"2,00"
"21/01/2023";"Pao de melado - creme de amendoas (Seren dips)";"0,00";"1,00";"7,50";"135,60";"6,75"
"21/01/2023";"Picadinho ao molho caseiro Sora";"0,00";"1,00";"16,90";"58,79";"11,60"
"21/01/2023";"Pizza brotinho (a moda) - Lar Vegan";"0,00";"3,00";"23,80";"313,14";"35,70"
"21/01/2023";"Pizza brotinho (Alho) - Lar vegan";"0,00";"2,00";"23,80";"313,14";"23,80"
"21/01/2023";"Plant Choice - Mozzarella";"0,00";"1,00";"35,50";"116,20";"35,50"
"21/01/2023";"Porcao a parte";"0,00";"1,00";"8,00";"8,00";"8,00"
"21/01/2023";"Queijo parmesao ralado Sora";"0,00";"1,00";"6,90";"116,20";"6,90"
"21/01/2023";"Refeicao Delivery (Sab Dom e Feriados) *";"0,00";"21,00";"59,98";"774,98";"629,79"
"21/01/2023";"Requeijao Vidaveg tradicional";"0,00";"1,00";"14,90";"30,80";"14,90"
"21/01/2023";"Salsicha de soja - Goshen";"0,00";"1,00";"21,90";"224,74";"21,90"
"21/01/2023";"Salsicha Hot Dog Goshen";"0,00";"1,00";"21,90";"21,90";"21,90"
"21/01/2023";"Skittles Original - 38g";"0,00";"2,00";"9,80";"157,16";"9,80"
"21/01/2023";"Suco de maca (Campo Largo) 200ml";"0,00";"1,00";"4,50";"87,28";"4,50"
"21/01/2023";"Suco de uva (Campo Largo) 200ml";"0,00";"1,00";"4,50";"104,47";"4,50"
"21/01/2023";"Suco-refresco do dia";"0,00";"64,00";"190,00";"3.340,08";"320,00"
"21/01/2023";"The New Chicken - Crispy Burger";"0,00";"1,00";"22,90";"135,60";"20,61"
"21/01/2023";"The New Meat Burger";"0,00";"1,00";"22,90";"88,40";"22,90"
"21/01/2023";"Tofu Miraia (ate 250g)";"0,00";"1,00";"23,90";"23,90";"23,90"
